id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4150640,Luxury Studio Apt in North End,20857768,Compass,,North End,42.36739,-71.0524,Entire home/apt,100,9,23,2020-03-01,0.30,3,22
4233242,Quiet Artist's Retreat,197327,Melissa,,Jamaica Plain,42.313,-71.10931,Private room,98,2,39,2020-02-03,0.51,2,264
4257929,Two Bedroom Apartment in Kenmore Sq,21926328,Hayden,,Fenway,42.34962,-71.09322,Entire home/apt,250,91,0,,,1,0
4278067,Studio apart Tremont St South End #2,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,60,33,69,2020-12-21,0.90,6,270
4291607,Great location!,16922109,Vanessa,,Brighton,42.33678,-71.15237,Entire home/apt,90,91,4,2015-08-03,0.05,1,0
4294557,Gorgeous and Spacious 2Bed in Historic South End,22288672,Heather,,South End,42.33814,-71.07563,Entire home/apt,280,91,8,2018-08-30,0.12,1,0
4315428,Master Suite@ Logan Airport,22402141,Mirian,,East Boston,42.39067,-71.00386,Private room,100,91,1,2015-11-25,0.02,3,363
4315439,Room Logan Airport + 1/2 bathroom,22402141,Mirian,,East Boston,42.38921,-71.00268,Private room,80,100,5,2019-09-01,0.08,3,365
4348422,Cozy Jamaica Plain Pad,22217451,Ashley,,Jamaica Plain,42.31158,-71.11171,Private room,150,91,0,,,1,0
4364925,large & grand 2 bedroom South End by Copley Sq #3,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,125,33,138,2020-08-15,1.83,6,330
4364989,newly furn one bedroom by Copley #6,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,60,31,78,2020-11-30,1.12,6,267
4377247,Perfect Back Bay 1BR; Walk the City,22726574,Nathan,,Back Bay,42.35469,-71.08154,Entire home/apt,139,91,43,2019-06-30,0.57,1,264
4410765,"Grt Location, Big 3 Bed,Nr all Colleges, Hospitals",9795590,Patrick,,Brighton,42.35365,-71.14827,Entire home/apt,102,28,9,2020-02-15,0.14,2,262
4460532,Brownstone Bedroom Treetop Skyline View by LMA & T,11228809,Jonathan,,Roxbury,42.32821,-71.09265,Private room,69,2,235,2020-12-16,3.11,3,70
4461111,Queen room in a charming villa,13226301,Mohamed,,Roslindale,42.27897,-71.13671,Private room,50,2,33,2020-03-22,0.58,3,233
4461613,Comfy Beacon Hill Studio Great for Work Travel #13,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,75,1,107,2020-09-26,1.55,48,83
4461846,South End Studio Perfect for Work Travel #36,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,59,1,80,2020-10-25,1.16,48,121
4461901,"Stylish Downtown Studio in the SouthEnd, #8",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,75,1,118,2020-12-12,1.73,48,99
4510513,"Downtown Crossing ARTlab, Studio Apt, Boston",20857768,Compass,,Downtown,42.35592,-71.05977,Entire home/apt,259,9,46,2020-09-09,0.61,3,3
4525875,Charming & Historic 2 bed/2 bath w/ private patio,23462166,Corey,,Charlestown,42.37848,-71.06497,Entire home/apt,250,3,43,2020-08-29,1.33,1,127
4526384,Beautiful Philadelphia house near Harvard U. w/ pk,14785487,Aihua,,Allston,42.35768,-71.12937,Entire home/apt,428,28,33,2019-10-14,0.47,4,365
4530670,West Roxbury (Boston) private room,23490243,Helen,,West Roxbury,42.27175,-71.16148,Private room,38,1,210,2020-07-03,2.85,1,296
4566095,The Upton Boston - The Copley Suite,5430185,Laura And Olivia,,South End,42.34301,-71.07304,Entire home/apt,114,30,19,2020-10-30,0.27,7,173
4573238,"Best Boston location, 2BR (M #2)",5578043,Dror,,North End,42.36424,-71.05259,Entire home/apt,114,28,155,2020-04-04,2.09,4,261
4577188,Unique Fenway/Back Bay/Copley 1 Bed,5618949,Alan,,Fenway,42.34715,-71.09299,Entire home/apt,85,28,170,2020-07-06,2.28,4,174
4579186,"Luxury, Gorgeous, apartment, walk to MGH!",3137257,Elyne,,West End,42.36467,-71.06844,Entire home/apt,118,91,6,2019-03-17,0.08,2,10
4580825,NEW: Amazing price & location  studio-N End (M1S),5578043,Dror,,North End,42.36322,-71.05145,Entire home/apt,77,3,107,2021-01-12,1.51,4,351
4583526,Lovely private 4 bedroom apt,23759488,Tricia,,Jamaica Plain,42.30455,-71.11553,Entire home/apt,195,2,193,2020-11-28,2.66,1,357
4586681,"Hidden Gem in Jamaica Plain, Boston",12795084,Lynne,,Jamaica Plain,42.31483,-71.11295,Private room,90,2,94,2019-11-03,1.34,1,88
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,91,7,2018-02-15,0.11,31,365
4593985,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,91,1,2015-06-20,0.01,31,365
4602191,2 Bd/Bth Apt Seconds from Mass General Hospital,20079643,Alex @ Bcohousing,,West End,42.36452,-71.06928,Entire home/apt,235,30,15,2020-07-05,0.28,9,147
4614037,Boston RooftopTerrace/ 2 Bed / By Logan airport,9073339,Elisangela,,East Boston,42.37911,-71.03406,Entire home/apt,171,1,196,2021-01-18,2.84,3,361
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,57,1,106,2020-11-23,1.62,48,111
4624582,Parking Easy to downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,4,2016-10-31,0.06,31,365
4625517,GreenT&bus stops in front of door,7046340,Chun Kei,,Mission Hill,42.33471,-71.1065,Private room,100,91,0,,,1,0
4630071,Charming studio,12165186,Masha,,Brighton,42.34425,-71.15592,Entire home/apt,49,91,13,2020-11-24,0.29,2,203
4632511,Beacon Hill Duplex  2 bedrooms Queen beds sleeps 4,23901135,Lucy,,Beacon Hill,42.36114,-71.06521,Entire home/apt,265,3,68,2020-10-11,0.91,1,268
4662379,Historic House modernized,24124767,Matt,,Brighton,42.34771,-71.1554,Entire home/apt,300,3,116,2020-07-26,1.55,1,252
4670285,Spacious Room in Edwardian Home,24158689,Deborah,,Brighton,42.34919,-71.16348,Private room,65,91,22,2019-07-12,0.31,2,364
4699828,Charming Victorian Furnished Home,19466495,Barbara,,Hyde Park,42.25486,-71.12737,Entire home/apt,135,91,105,2019-06-28,1.50,1,0
4710583,Cozy Attic Bedroom in Allston,17892292,Marlene,,Allston,42.35977,-71.13535,Private room,41,91,3,2018-06-19,0.05,5,0
4737304,Cosy Celtic Retreat,24158689,Deborah,,Brighton,42.34998,-71.1645,Private room,65,91,25,2020-05-04,0.36,2,364
4755586,One Sweet Place,24532370,Andrea,,Mattapan,42.2767,-71.08145,Private room,25,25,19,2020-12-01,0.55,1,177
4757808,Romantic Beacon Hill Studio,3085882,Nino,,Beacon Hill,42.35588,-71.07261,Entire home/apt,110,91,5,2015-10-25,0.07,1,0
4810824,"Sunny, modern, one bdrm/studio, walk to Train*****",24778686,Eris,,East Boston,42.3803,-71.03704,Entire home/apt,149,3,8,2019-10-01,0.42,1,85
4863108,Ensuite Private Room in Boston,8157833,John,,South Boston,42.33775,-71.05145,Private room,72,3,213,2021-01-03,2.91,1,0
4879579,Stunning Treetop Retreat | near T,4776690,Dan,,Dorchester,42.31526,-71.05715,Entire home/apt,157,1,167,2020-03-02,3.05,4,352
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Allston,42.35049,-71.13328,Entire home/apt,79,180,336,2020-09-26,4.56,2,222
4924009,"224 Tremont St. · Downtown Studio Apt, Near Tufts Med, BMC, MGF",2356643,Voyage,,Downtown,42.35178,-71.06368,Entire home/apt,56,2,180,2020-06-26,2.47,15,355
4978467,Charming Beacon Hill 1+ BR Condo,11017004,Kevin,,Beacon Hill,42.36057,-71.06549,Entire home/apt,250,91,6,2018-04-25,0.09,1,0
4995033,Modern Beacon Hill 2 Bedroom,11206328,Natasha,,Beacon Hill,42.35975,-71.06618,Entire home/apt,126,2,99,2020-09-07,1.43,1,0
5019306,Sunny Duplex Condo + Private Parking,15862012,Vicki,,South Boston,42.33484,-71.02974,Entire home/apt,245,3,119,2020-12-31,1.66,1,360
5047340,Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,10250028,Michelle,,Allston,42.35943,-71.13342,Entire home/apt,400,1,220,2021-01-12,4.31,2,47
5048406,3rd floor room in Victorian House,26062958,Yvonne,,Dorchester,42.31261,-71.0671,Private room,43,2,31,2019-09-07,0.43,3,365
5049582,Quiet room - Great location!,197327,Melissa,,Jamaica Plain,42.31258,-71.10784,Private room,60,30,23,2020-03-18,0.33,2,264
5054601,Large room with view on Downtown,26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,152,2020-09-01,2.12,4,19
5064995,Beacon Hill Brownstone,13435932,Tom,,Beacon Hill,42.36079,-71.06711,Entire home/apt,147,91,23,2020-08-30,0.32,1,243
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,South End,42.34186,-71.08165,Entire home/apt,400,3,100,2020-12-27,1.51,3,0
5222368,Newly-Renovated Condo,1532353,Diana,,Mission Hill,42.32896,-71.10728,Private room,75,1000,0,,,1,0
5317935,Family friendly Boston home,95959,Bandita,,Roxbury,42.3248,-71.09341,Entire home/apt,400,2,9,2019-04-16,0.13,1,0
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,,Roxbury,42.31681,-71.08001,Private room,42,91,6,2019-11-01,0.11,31,365
5364137,**Studio by Airport and T Station**,23777641,Gavin,,East Boston,42.38704,-71.00581,Entire home/apt,59,60,82,2020-10-17,1.15,2,121
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,,Dorchester,42.31339,-71.06526,Entire home/apt,93,28,260,2020-11-25,4.13,2,0
5434353,Quiet  Beauty in Boston,9658771,Anthony,,Roslindale,42.28626,-71.13707,Entire home/apt,130,28,24,2020-12-05,0.37,2,266
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38364,-71.0001,Entire home/apt,195,91,27,2016-11-13,0.47,1,0
5495267,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,91,2,2016-08-30,0.04,31,365
5509080,Gorgeous NEWLY RENOVATED 4 BR apartment in Boston,16605319,Limor,,Brighton,42.34873,-71.15839,Entire home/apt,188,7,0,,,2,352
5511911,"Bright, Spacious Loft in North End",25079218,Lauren,,North End,42.36509,-71.05553,Entire home/apt,240,91,1,2015-06-29,0.01,1,0
5526487,$159 Special! *Penthouse Duplex* Close to Center,28662210,Terry,,Mission Hill,42.33085,-71.09655,Entire home/apt,289,3,112,2019-12-25,1.64,3,0
5581575,Private Entrance * King Beds! * Kid Friendly,28766987,Kathy,,Back Bay,42.34549,-71.0791,Entire home/apt,206,2,196,2021-01-17,3.55,1,17
5606682,Between BU/BC & great for groups,29066313,Andy,,Brighton,42.34152,-71.14918,Entire home/apt,90,91,125,2019-06-09,1.81,2,245
5661246,Private Studio Apartment in a Central Location,12211716,Mark,,Allston,42.34919,-71.13109,Entire home/apt,125,25,158,2019-12-08,2.25,1,365
5690424,"Beacon Hill House, Huge Roof Deck & Encore Casino",28090138,Gloria,,Beacon Hill,42.35819,-71.07177,Entire home/apt,310,91,124,2020-03-01,1.76,1,83
5709298,Central Boston Beacon Hill 2brm,2006852,Jay,,Beacon Hill,42.35987,-71.0672,Entire home/apt,144,28,324,2019-11-30,4.59,3,259
5717690,City Views|19th Cent. Past on Tremont| 1BR 1BA #5,814298,Thatch,,Roxbury,42.33988,-71.08159,Entire home/apt,280,30,79,2020-07-31,1.14,89,245
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,57,1,124,2020-12-04,1.83,48,117
5718921,"Charming South End Brownstone, 2bedroom with a patio",22348222,Maverick,,South End,42.34455,-71.07628,Entire home/apt,90,3,139,2021-01-03,2.04,48,73
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,,Jamaica Plain,42.32499,-71.10549,Entire home/apt,95,91,0,,,1,0
5739119,"Sunny 2-Bed Apt Next to T, close to BU & BC",18109786,Catherine,,Brighton,42.34206,-71.14396,Entire home/apt,85,28,96,2019-12-07,1.80,1,1
5746844,Stunning South End Multi-level Loft/ with parking,10778805,Paul,,Roxbury,42.33393,-71.07782,Private room,65,91,9,2015-08-21,0.13,5,364
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,75,1,114,2020-11-20,1.74,48,101
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,69,1,188,2021-01-13,2.75,48,114
5775139,Large room located in Allston,29963974,Nesli,,Allston,42.35157,-71.13165,Private room,70,91,0,,,1,0
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,North End,42.36726,-71.05424,Entire home/apt,300,3,210,2020-12-25,3.12,1,260
5806428,Close to Airport and Subway,15646805,Meghan,,East Boston,42.38127,-71.03102,Entire home/apt,125,91,31,2019-05-23,0.44,1,90
5813177,Sunny 1BR for Summer,30162455,Patlapa,,Fenway,42.34306,-71.0872,Entire home/apt,62,91,0,,,1,0
5822827,Charming South End Apartment,30221323,Brandon,,South End,42.34339,-71.06977,Entire home/apt,198,91,5,2018-08-19,0.13,1,0
5825829,Brownstone Luxury Penthouse Condo,30239904,Andrew,,Fenway,42.34661,-71.10466,Private room,139,2,115,2019-11-04,1.64,1,0
5844314,Walk To Beach or City 1 -Our #1 Requested Room,30342817,Piter & Stacy,,Dorchester,42.31776,-71.05795,Private room,50,1,225,2020-08-15,3.87,5,365
5856633,Condo overlooking Boston Harbour,30408736,Kate,,South Boston,42.33138,-71.04516,Entire home/apt,350,91,1,2016-05-13,0.02,1,0
5862806,"Huge sunny room, red subway to downtown, 91day min",16881770,Isa,,Dorchester,42.32239,-71.05943,Private room,50,91,69,2018-08-23,1.03,1,71
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,48,2,217,2020-03-21,3.09,2,79
5903001,Boston Back Bay/Copley Square,30658962,Marlo,,Back Bay,42.35001,-71.07757,Entire home/apt,186,3,34,2020-09-13,0.49,1,360
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Back Bay,42.35037,-71.07034,Entire home/apt,554,91,15,2016-07-15,0.22,2,0
5927267,"Large room, wood floor, 2 windows",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,46,5,147,2020-10-02,2.10,4,90
5932402,South End Condo,2221632,Tad,,South End,42.34475,-71.07026,Private room,100,91,0,,,1,0
5940866,"Sunny room, en-suite bathroom, minutes to Boston",12720679,Valerie,,East Boston,42.37619,-71.03354,Private room,75,3,355,2020-03-15,5.09,1,0
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,59,91,171,2019-12-31,2.45,2,273
6066455,Large 3.5 BR|2 BA Penthouse Duplex,9410008,Jason,,Beacon Hill,42.35964,-71.07094,Entire home/apt,284,10,189,2020-12-18,2.77,17,354
6080461,"$89*  Special! Comfortable, 1.5 miles to Center",28662210,Terry,,Roxbury,42.33032,-71.09406,Entire home/apt,159,3,94,2019-12-01,1.35,3,20
6179374,Harvard Boston University MIT,30489899,Home On Blaine,,Allston,42.35489,-71.13865,Private room,45,91,6,2019-12-20,0.09,3,365
6227976,Safe Quiet Neighborhood by Harvard,32304279,Charles And Grace,,Allston,42.36018,-71.1291,Private room,158,30,4,2016-10-19,0.06,7,90
6238463,Pvt tree top suite in great location,31691830,Penny,,Jamaica Plain,42.3159,-71.11405,Private room,99,2,158,2020-11-15,2.43,1,0
6248970,Spacious room convenient to subway,32449720,Shawn,,Jamaica Plain,42.32172,-71.10346,Private room,48,2,244,2021-01-03,3.53,1,144
6261296,"Free parking, 1 private room",7614614,Yedan,,West Roxbury,42.29019,-71.15638,Private room,50,2,106,2020-03-20,1.54,1,230
6296656,Brand New 2 BR | 1 BA in So. BOS #1,9410008,Jason,,South Boston,42.33536,-71.04523,Entire home/apt,110,10,179,2021-01-02,2.61,17,354
6300089,Beautiful 3 bed/2 bath: 5 miles to Copley Sq.,29483150,Irida,,West Roxbury,42.28641,-71.15372,Entire home/apt,190,1,153,2020-09-27,2.23,1,228
6343532,Spacious Condo & Great for Groups,33037385,Brij,,Brighton,42.34496,-71.14962,Entire home/apt,200,91,202,2020-01-01,2.94,1,365
6401859,`Hidden Gem in Boston,17890131,Grace & Mark,,Hyde Park,42.24652,-71.11623,Entire home/apt,89,1,117,2019-11-25,1.97,1,0
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34144,-71.0763,Entire home/apt,80,28,77,2020-12-17,1.13,6,308
6444303,⭐️Berklee 360°Deck⭐️ PrivateBath ⭐️ WalkScore95 ⭐️,1651480,Edward,,South End,42.34232,-71.07595,Private room,119,3,203,2020-03-08,2.96,4,7
6465075,Spacious 5BR Condo Near Metro,635157,Catlin,,Jamaica Plain,42.29716,-71.1119,Entire home/apt,400,3,113,2020-12-31,1.64,1,354
6489209,"Large room, excellent access",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,53,5,65,2020-07-23,0.95,4,90
6513924,Spacious unit near public transportation,16398126,Chris,,Roslindale,42.28456,-71.11973,Entire home/apt,90,91,105,2020-05-27,1.53,1,0
6554785,Apartment close to everything!,28123912,Ned,,Downtown,42.35696,-71.06151,Entire home/apt,99,91,216,2018-12-31,3.17,2,179
6576530,Luxury Sunny Hill Townhouse Unit #2,14785487,Aihua,,Roxbury,42.31134,-71.08513,Entire home/apt,428,28,15,2019-09-22,0.23,4,141
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28217,-71.11648,Private room,50,28,10,2020-10-10,0.15,3,362
6609546,Beautiful Waterfront Location.,34584706,George,,South Boston Waterfront,42.34719,-71.04107,Private room,149,1,226,2020-03-12,3.29,1,357
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,Kama,,Brighton,42.34109,-71.14634,Entire home/apt,83,91,31,2016-09-13,0.46,13,63
6677469,south end/back bay brownstone,34949685,Oine,,Back Bay,42.34507,-71.07884,Entire home/apt,277,3,54,2019-11-10,0.80,1,0
6685682,Vintage Brownstone on Newbury|1 BR 1BA #3,814298,Thatch,,Back Bay,42.34809,-71.08559,Entire home/apt,304,2,98,2020-12-27,1.48,89,87
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37814,-71.06329,Entire home/apt,200,91,24,2019-08-13,0.36,1,0
6716872,Lovely Comm Ave Sublet,27805870,Eileen,,Brighton,42.33723,-71.15143,Private room,200,91,0,,,1,0
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.35159,-71.06221,Entire home/apt,207,91,7,2020-06-06,0.10,1,363
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,138,2021-01-10,2.03,48,120
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,57,1,110,2021-01-02,2.36,48,110
6759004,Stylish & Comfortable Newbury St Studio .#10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,75,1,157,2020-12-30,2.37,48,60
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,57,1,49,2021-01-14,1.10,48,112
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,68,1,187,2021-01-09,2.91,48,112
6764572,Experience an 1880s Victorian house,35411494,Jon&Margrit,,Jamaica Plain,42.31858,-71.10628,Private room,95,1,225,2021-01-03,3.30,2,150
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Private room,70,2,26,2019-09-29,1.07,5,284
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33633,-71.07416,Entire home/apt,105,31,100,2020-11-16,1.48,1,31
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,33,91,11,2016-09-21,0.18,31,365
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,55,1,72,2020-11-28,1.67,48,117
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,37,91,5,2017-11-23,0.08,31,365
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34334,-71.09559,Entire home/apt,185,91,103,2020-01-07,1.53,1,263
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,69,1,132,2021-01-10,2.04,48,118
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,60,1,74,2020-10-19,1.16,48,121
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,60,91,0,,,1,0
6879036,Stylish Studio on Newbury St #3,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,75,1,196,2021-01-16,3.11,48,97
6882615,"City Living with a View, Newbury St...#4",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,59,1,196,2021-01-15,3.11,48,60
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,59,91,0,,,1,0
6914622,"Exquisite 5 Rm Treetop Haven, JP Center, Driveway!",36238599,Julie,,Jamaica Plain,42.30814,-71.11794,Entire home/apt,207,2,36,2020-02-29,0.54,1,294
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32133,-71.10777,Entire home/apt,250,91,1,2016-08-08,0.02,1,0
6990904,Cozy JP bedroom near Orange Line T,16337422,Orion,,Jamaica Plain,42.3153,-71.09977,Private room,161,91,25,2019-05-19,0.37,2,179
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.36638,-71.05704,Entire home/apt,200,91,6,2015-10-07,0.09,1,0
